month,station,revenue,opex,is_election_year,political_window,major_sports_event
2023-12-01,ST08,9.63299268171313,6.971244715869533,0,0,0
2024-01-01,ST08,9.443882032671356,6.535299658808081,1,0,0
2024-02-01,ST08,10.176523787136,7.474633062867832,1,0,0
2024-03-01,ST08,10.37230402132141,7.382278815484461,1,0,0
2024-04-01,ST08,11.519265065206637,8.52271197686508,1,0,0
2024-05-01,ST08,11.48897648653407,8.252433889653146,1,0,0
2024-06-01,ST08,12.35140933080691,8.923911602093977,1,0,0
2024-07-01,ST08,12.602869805603481,9.282290820650491,1,0,0
2024-08-01,ST08,11.33653267912727,8.010843023796342,1,0,0
2024-09-01,ST08,15.442084419756734,10.890798138472825,1,1,0
2024-10-01,ST08,15.053359429707688,10.789159673169776,1,1,0
2024-11-01,ST08,14.904487575165085,10.902028510848348,1,1,0
2024-12-01,ST08,9.702117058276796,6.7953892571491386,1,0,0
2025-01-01,ST08,9.81574938376792,6.8273509578408795,0,0,0
2025-02-01,ST08,10.556723848081043,7.7212911614382564,0,0,0
2025-03-01,ST08,12.097447400339313,8.599809241771993,0,0,1
2025-04-01,ST08,12.037854429560674,8.593956236545873,0,0,0
2025-05-01,ST08,12.459915362325006,8.632652577781906,0,0,0
2025-06-01,ST08,12.896159852136602,9.153491323287183,0,0,0
2025-07-01,ST08,12.317923368425992,8.862088433295884,0,0,0
2025-08-01,ST08,12.049877234801077,8.831893662208149,0,0,0
2025-09-01,ST08,10.992777102896897,7.787906275088565,0,0,0
2025-10-01,ST08,10.266740894850386,7.63236718198084,0,0,0
2025-11-01,ST08,10.503330032559957,7.454255426740656,0,0,0
2025-12-01,ST08,9.900687216231502,7.026766029491604,0,0,0
2017-01-01,ST09,8.120866863710377,5.8534575944241976,0,0,0
2017-02-01,ST09,8.506715103753487,6.101785918066042,0,0,0
2017-03-01,ST09,9.932157267892968,7.304940779116392,0,0,0
2017-04-01,ST09,9.89696843867846,7.205598725083808,0,0,0
2017-05-01,ST09,10.471885493596739,7.646997245661394,0,0,0
2017-06-01,ST09,10.532063596121928,7.479247528764107,0,0,0
2017-07-01,ST09,10.237254117844127,7.213796225537788,0,0,0
2017-08-01,ST09,10.071802345835241,7.16644018650783,0,0,0
2017-09-01,ST09,10.302053929818255,7.322398210828982,0,0,0
2017-10-01,ST09,9.42021770784848,6.886401102603897,0,0,0
2017-11-01,ST09,8.421552932985259,6.179359521864991,0,0,0
2017-12-01,ST09,8.675210445430674,6.224237369238889,0,0,0
2018-01-01,ST09,8.471280756650618,6.271320885724901,1,0,0
2018-02-01,ST09,8.65067890934476,6.3963538413653165,1,0,0
2018-03-01,ST09,10.582826269412223,7.653610217381093,1,0,1
2018-04-01,ST09,10.718210416223776,7.587169034634214,1,0,0
2018-05-01,ST09,11.154217588178405,8.28070252005109,1,0,0
2018-06-01,ST09,10.845581569129918,7.7961143124306345,1,0,0
2018-07-01,ST09,10.816256578805456,7.804177250413237,1,0,0
2018-08-01,ST09,10.70030635953888,7.648777792097883,1,0,0
2018-09-01,ST09,12.944328226317362,9.150334443686864,1,1,0
2018-10-01,ST09,11.979040171737683,8.36816338281778,1,1,0
2018-11-01,ST09,11.120665933787196,8.104924769115886,1,1,0
2018-12-01,ST09,8.80682672664556,6.239024821753203,1,0,0
2019-01-01,ST09,9.249874654039775,7.064556764580437,0,0,0
2019-02-01,ST09,9.084251417258102,6.3959834886987155,0,0,0
2019-03-01,ST09,10.242101549867163,7.185940017696932,0,0,0
2019-04-01,ST09,10.78551181352912,7.841605373815062,0,0,0
2019-05-01,ST09,11.400634294984762,8.456079043902472,0,0,0
2019-06-01,ST09,11.637064896987274,8.386095038962122,0,0,0
2019-07-01,ST09,11.591289590515062,8.437807825930255,0,0,1
2019-08-01,ST09,10.26324069952996,7.114176971556341,0,0,0
2019-09-01,ST09,10.0379278959575,7.126474152312507,0,0,0
2019-10-01,ST09,9.869307633960046,6.950490773591646,0,0,0
2019-11-01,ST09,9.03699795245222,6.257482614418979,0,0,0
2019-12-01,ST09,9.355253085829725,6.748792859863317,0,0,1
2020-01-01,ST09,8.727251451997718,5.99931626153211,1,0,0
2020-02-01,ST09,10.218385767270147,7.159767752801536,1,0,0
2020-03-01,ST09,10.609339099495456,7.553578470930105,1,0,0
2020-04-01,ST09,11.25493868177646,7.965584461905772,1,0,0
2020-05-01,ST09,11.81801914564585,8.5729430656324,1,0,0
2020-06-01,ST09,11.882251652393318,8.604003352854756,1,0,0
2020-07-01,ST09,11.455825399663421,8.392221090256866,1,0,0
2020-08-01,ST09,11.053467156278636,8.074964706550901,1,0,0
2020-09-01,ST09,14.060152654132779,10.350070898012026,1,1,1
2020-10-01,ST09,13.610711665424473,9.795347272285806,1,1,0
2020-11-01,ST09,12.416018819972582,8.99012939278438,1,1,0
2020-12-01,ST09,9.69571449429744,7.049460228007509,1,0,1
2021-01-01,ST09,9.636223343901682,6.954904951680891,0,0,0
2021-02-01,ST09,9.690053231451522,6.918597534864484,0,0,0
2021-03-01,ST09,11.13721411393061,7.962235795714956,0,0,0
2021-04-01,ST09,11.097866777444334,7.85661107362934,0,0,0
2021-05-01,ST09,11.997162972189036,8.707249497518383,0,0,0
2021-06-01,ST09,12.404321404301262,8.910689354556824,0,0,0
2021-07-01,ST09,12.012377206736122,8.530722849884382,0,0,0
2021-08-01,ST09,11.461993143252373,8.14001476551639,0,0,0
2021-09-01,ST09,10.811424344785824,7.592693088851287,0,0,0
2021-10-01,ST09,10.728688863762864,7.872674106885086,0,0,1
2021-11-01,ST09,9.56169629604732,6.892439147230314,0,0,0
2021-12-01,ST09,9.44855956598823,6.682849383035847,0,0,0
2022-01-01,ST09,10.209245676075755,7.4664833212034605,1,0,0
2022-02-01,ST09,10.244795110061482,7.2906031603100665,1,0,0
2022-03-01,ST09,10.701240926218805,7.485106425569832,1,0,0
2022-04-01,ST09,11.463621447423382,8.418958284390708,1,0,0
2022-05-01,ST09,12.555600059733523,8.939284061307129,1,0,0
2022-06-01,ST09,12.610202726102516,9.001429426383464,1,0,0
2022-07-01,ST09,13.090168358213576,9.428843713098747,1,0,1
2022-08-01,ST09,11.660375735597167,8.583826270119273,1,0,0
2022-09-01,ST09,14.591873215894449,10.506080434786153,1,1,0
2022-10-01,ST09,13.365391609398438,9.388474477613235,1,1,0
2022-11-01,ST09,13.437699811362414,9.776404212427577,1,1,1
2022-12-01,ST09,10.131088079989643,7.22068878952407,1,0,0
2023-01-01,ST09,10.310694164590041,7.700871253478758,0,0,0
2023-02-01,ST09,10.25224972706554,7.378449640499916,0,0,0
2023-03-01,ST09,10.973887408584854,7.5449370749537685,0,0,0
2023-04-01,ST09,12.004554915936119,8.701511976835299,0,0,0
2023-05-01,ST09,13.135998773558564,9.821756203220701,0,0,0
2023-06-01,ST09,11.969656871629896,8.886164520191967,0,0,0
2023-07-01,ST09,12.649820851295711,9.437549503606348,0,0,0
2023-08-01,ST09,12.241479374512863,8.63058978768249,0,0,1
2023-09-01,ST09,11.197419868862678,8.205878529838984,0,0,0
2023-10-01,ST09,11.230194858011952,7.965739062933556,0,0,1
2023-11-01,ST09,10.144095683552406,7.333525400750054,0,0,0
2023-12-01,ST09,9.949695573843334,6.978555769530228,0,0,0
2024-01-01,ST09,10.321237567473158,7.332522129566891,1,0,0
2024-02-01,ST09,10.67437400739125,7.578516406437552,1,0,0
2024-03-01,ST09,11.058861636423764,8.102173566290531,1,0,0
2024-04-01,ST09,12.574564906164763,9.194931320693433,1,0,0
2024-05-01,ST09,13.113788534148002,9.490337065454213,1,0,0
2024-06-01,ST09,13.369047884195346,9.361926434887954,1,0,0
2024-07-01,ST09,12.996359996243605,9.295271153504935,1,0,1
2024-08-01,ST09,12.50542802497249,8.865938260046848,1,0,0
2024-09-01,ST09,15.424718183228393,11.294366338379925,1,1,0
2024-10-01,ST09,13.965164312248262,10.287659729171365,1,1,0
2024-11-01,ST09,13.670416646144423,10.046562274910228,1,1,0
2024-12-01,ST09,10.342377195898592,7.331051025214063,1,0,0
2025-01-01,ST09,11.761384254782632,8.000960186874092,0,0,1
2025-02-01,ST09,12.391786470826762,8.603282863456435,0,0,1
2025-03-01,ST09,11.932932285364739,8.832398442477457,0,0,1
2025-04-01,ST09,13.55200734193811,9.67520062185055,0,0,0
2025-05-01,ST09,12.797720890904555,9.072315439482301,0,0,0
2025-06-01,ST09,13.772592069215609,10.237878076653294,0,0,0
2025-07-01,ST09,13.599588633227023,10.035378361710753,0,0,0
2025-08-01,ST09,12.336010969716114,8.882653494779166,0,0,0
2025-09-01,ST09,12.199249872199003,8.728363417376515,0,0,0
2025-10-01,ST09,11.287308241205078,8.102091010370566,0,0,0
2025-11-01,ST09,10.997258521911307,7.950761826772766,0,0,0
2025-12-01,ST09,10.719202373338046,7.961561103188081,0,0,0
2017-01-01,ST10,5.614872682996194,3.569761750093553,0,0,0
2017-02-01,ST10,6.291685713010022,4.047967364803853,0,0,1
2017-03-01,ST10,6.457153904024573,4.155095046308803,0,0,0
2017-04-01,ST10,6.780456699766758,4.373649730997114,0,0,0
2017-05-01,ST10,6.927244236976137,4.351814185697175,0,0,0
2017-06-01,ST10,7.19408457314275,4.6096718271097314,0,0,0
2017-07-01,ST10,7.097410223023413,4.437828989030709,0,0,0
2017-08-01,ST10,6.7871351568964595,4.265973774523793,0,0,0
2017-09-01,ST10,6.4852006317356965,4.0515919592927006,0,0,0
2017-10-01,ST10,6.774698471456799,4.209112864907011,0,0,1
2017-11-01,ST10,5.924530492102983,3.850773816670694,0,0,0
2017-12-01,ST10,6.224422023338116,4.015936945521475,0,0,0
2018-01-01,ST10,5.942079581839348,3.855558924072561,1,0,0
2018-02-01,ST10,6.159357562358932,3.9230533447053286,1,0,0
2018-03-01,ST10,6.623409713930184,4.28079541022039,1,0,0
2018-04-01,ST10,7.53278878166412,4.625183192966318,1,0,1
2018-05-01,ST10,7.434383446872497,4.813102766959167,1,0,0
2018-06-01,ST10,7.92423868700587,5.0610512564880485,1,0,0
2018-07-01,ST10,7.179484192850375,4.626513513988813,1,0,0
2018-08-01,ST10,7.269142578893344,4.661428309380712,1,0,0
2018-09-01,ST10,9.838725383953568,6.138002964953493,1,1,0
2018-10-01,ST10,9.32859601858247,5.759078989831441,1,1,1
2018-11-01,ST10,8.951062808298806,5.615556239893197,1,1,0
2018-12-01,ST10,6.152764948443903,3.960017301587466,1,0,0
2019-01-01,ST10,5.891400906072119,3.8011859004002755,0,0,0
2019-02-01,ST10,6.353403185786741,3.932842191610971,0,0,0
2019-03-01,ST10,6.4227209447207345,4.007375863566997,0,0,0
2019-04-01,ST10,6.921385642282887,4.341228930547512,0,0,0
2019-05-01,ST10,7.74090833450746,4.891304868289956,0,0,0
2019-06-01,ST10,7.521572620007941,4.656518851450184,0,0,0
2019-07-01,ST10,7.282109655876663,4.502708582825216,0,0,0
2019-08-01,ST10,7.296161966983108,4.567139126077145,0,0,0
2019-09-01,ST10,6.741338460285268,4.297759810832929,0,0,0
2019-10-01,ST10,6.358461899421178,3.9511363700540216,0,0,0
2019-11-01,ST10,6.296063551126351,3.9976939442152375,0,0,0
2019-12-01,ST10,6.2325643140922935,4.050538159158574,0,0,1
2020-01-01,ST10,6.014050371517414,3.727842960952794,1,0,0
2020-02-01,ST10,6.526817021300271,4.136680914728931,1,0,0
2020-03-01,ST10,7.125401852181946,4.627727343010913,1,0,0
2020-04-01,ST10,7.625909035791255,4.812721919740614,1,0,0
2020-05-01,ST10,7.51827570052141,4.729923021829706,1,0,0
2020-06-01,ST10,8.016387005222235,5.220551014397183,1,0,0
2020-07-01,ST10,7.517949282288141,4.755312246984406,1,0,0
2020-08-01,ST10,7.8117962964985646,5.081447807945407,1,0,0
2020-09-01,ST10,9.999829570623147,6.41874487999075,1,1,0
2020-10-01,ST10,9.903585959100003,6.259674785024982,1,1,0
2020-11-01,ST10,9.082904280055358,5.836048322884744,1,1,0
2020-12-01,ST10,6.566646749507166,4.205964708278064,1,0,0
2021-01-01,ST10,6.4290793774124335,4.175170496000467,0,0,0
2021-02-01,ST10,6.436122361031648,4.05118966602989,0,0,0
2021-03-01,ST10,6.963916916539766,4.435665699088021,0,0,0
2021-04-01,ST10,7.688617689550799,4.887210908649682,0,0,0
2021-05-01,ST10,8.085229789406753,5.218111036194319,0,0,0
2021-06-01,ST10,7.949032268569294,4.955238629434845,0,0,0
2021-07-01,ST10,8.37410271042068,5.437890557649108,0,0,1
2021-08-01,ST10,7.737939881423233,4.970550859452397,0,0,0
2021-09-01,ST10,7.178391090008958,4.4481822741010975,0,0,0
2021-10-01,ST10,6.471647398607361,4.218250322432043,0,0,0
2021-11-01,ST10,6.272755392778142,4.170516743872365,0,0,0
2021-12-01,ST10,6.369880453747715,4.135181088464272,0,0,0
2022-01-01,ST10,6.687349069104154,4.377463294102116,1,0,0
2022-02-01,ST10,7.108843820618197,4.531973163107067,1,0,0
2022-03-01,ST10,7.3944557221491625,4.549637513651386,1,0,0
2022-04-01,ST10,7.738449868443776,4.743301721481451,1,0,0
2022-05-01,ST10,8.18391424552475,5.235022039254864,1,0,0
2022-06-01,ST10,8.487194388375787,5.337514500565679,1,0,1
2022-07-01,ST10,7.994916011054305,4.995096791263694,1,0,0
2022-08-01,ST10,7.534573139418491,4.789175612881817,1,0,0
2022-09-01,ST10,10.405315423340861,6.703737049416935,1,1,0
2022-10-01,ST10,10.124152205539474,6.256056901612517,1,1,0
2022-11-01,ST10,9.63850561485905,6.079119195728008,1,1,0
2022-12-01,ST10,6.591124757305847,4.3214296731362705,1,0,0
2023-01-01,ST10,6.695056470906195,4.1692695800568975,0,0,0
2023-02-01,ST10,6.972211983970049,4.5144800672161916,0,0,0
2023-03-01,ST10,7.499376228946041,4.726522664474245,0,0,0
2023-04-01,ST10,7.822061903261762,5.032499352079685,0,0,0
2023-05-01,ST10,8.271699283398878,5.379852659580821,0,0,0
2023-06-01,ST10,8.122664408046173,5.246110116168311,0,0,0
2023-07-01,ST10,8.289152594861447,5.3713508456046,0,0,0
2023-08-01,ST10,8.542841506206857,5.311659263858456,0,0,1
2023-09-01,ST10,7.773763979568756,5.057615228322334,0,0,1
2023-10-01,ST10,7.027189011496369,4.39601148011522,0,0,0
2023-11-01,ST10,6.574348488144595,4.205800843868302,0,0,0
2023-12-01,ST10,6.486438573159452,4.1494553626510795,0,0,0
2024-01-01,ST10,6.495336774267494,4.173904869363407,1,0,0
2024-02-01,ST10,7.3317298115971035,4.697544090471511,1,0,0
2024-03-01,ST10,7.767567953880789,4.860049960581324,1,0,0
2024-04-01,ST10,8.120710289838614,5.028697405249127,1,0,0
2024-05-01,ST10,8.830139168795439,5.717771493190899,1,0,0
2024-06-01,ST10,8.424260996900603,5.381339877448017,1,0,0
2024-07-01,ST10,9.125396897752102,5.941137007733454,1,0,0
2024-08-01,ST10,7.99019798753938,5.08061497415987,1,0,0
2024-09-01,ST10,11.177943925047664,6.91400202211602,1,1,0
2024-10-01,ST10,10.384408829887347,6.7366020135261895,1,1,0
2024-11-01,ST10,10.073412220888299,6.363486052008323,1,1,0
2024-12-01,ST10,6.89171339812799,4.4160619945625665,1,0,0
2025-01-01,ST10,6.833821646701636,4.292898421909409,0,0,0
2025-02-01,ST10,7.589233262823737,4.988819248955521,0,0,0
2025-03-01,ST10,7.732734247636332,4.835031102965382,0,0,0
2025-04-01,ST10,8.217770910181383,5.194702498760525,0,0,0
2025-05-01,ST10,8.271383643653127,5.275430590433517,0,0,0
2025-06-01,ST10,8.749661408437783,5.446869743840376,0,0,0
2025-07-01,ST10,8.49669670940482,5.4432588548196295,0,0,0
2025-08-01,ST10,8.055163578360803,5.291779719216684,0,0,0
2025-09-01,ST10,7.572412233143736,4.772001579656952,0,0,0
2025-10-01,ST10,7.884725813929706,5.057696140763008,0,0,0
2025-11-01,ST10,6.914714370221629,4.158710660245518,0,0,0
2025-12-01,ST10,6.556145824269991,4.169248687245059,0,0,0
2017-01-01,ST11,12.232147013511124,8.653721848316248,0,0,0
2017-02-01,ST11,13.123149476060414,9.251557139133656,0,0,0
2017-03-01,ST11,14.19427662084806,9.941399752068154,0,0,0
2017-04-01,ST11,16.680145202337528,11.45353504265641,0,0,1
2017-05-01,ST11,18.123997619615544,12.510537303753223,0,0,1
2017-06-01,ST11,17.202640869278724,12.03756462512578,0,0,1
2017-07-01,ST11,15.61992629250208,11.045138068397442,0,0,0
2017-08-01,ST11,15.245736117640647,11.037893621050207,0,0,0
2017-09-01,ST11,14.211727821353904,9.992718956505918,0,0,0
2017-10-01,ST11,13.186620523854836,9.465929628940073,0,0,0
2017-11-01,ST11,12.186480387615818,8.76099332193097,0,0,0
2017-12-01,ST11,12.376599837639407,8.669346284223494,0,0,0
2018-01-01,ST11,12.404363530646885,8.833024028944616,1,0,0
2018-02-01,ST11,12.767298566096787,8.940845258209746,1,0,0
2018-03-01,ST11,14.002282990393574,10.114247067278642,1,0,0
2018-04-01,ST11,14.748778234002355,10.511001023083674,1,0,0
2018-05-01,ST11,16.158820305772124,11.100540867658477,1,0,0
2018-06-01,ST11,16.42588274565829,11.596566745838915,1,0,0
2018-07-01,ST11,15.494089941113275,11.262907304258675,1,0,0
2018-08-01,ST11,15.194451405996977,10.653884927223949,1,0,0
2018-09-01,ST11,20.730874492213143,14.719366121086313,1,1,0
2018-10-01,ST11,21.498585075272967,15.29415950359152,1,1,1
2018-11-01,ST11,19.50946901699732,13.444566361181767,1,1,0
2018-12-01,ST11,13.102080654456861,9.314374798677392,1,0,0
2019-01-01,ST11,14.12453528705531,9.662633533350014,0,0,1
2019-02-01,ST11,14.128125300438407,9.81784434338722,0,0,0
2019-03-01,ST11,13.927198127202034,10.011710013300597,0,0,0
2019-04-01,ST11,14.908119483128793,10.565999785816679,0,0,0
2019-05-01,ST11,16.49607988918482,11.53793252832421,0,0,0
2019-06-01,ST11,18.952252092013882,13.456171521561195,0,0,1
2019-07-01,ST11,16.437223682492384,11.553303608833586,0,0,0
2019-08-01,ST11,15.555862761293522,10.949728083308237,0,0,0
2019-09-01,ST11,13.744647678513944,9.799445634945993,0,0,0
2019-10-01,ST11,13.009738558211874,9.02203106943495,0,0,0
2019-11-01,ST11,13.272596783029186,9.3477288614802,0,0,0
2019-12-01,ST11,12.862428216136381,8.99501975368914,0,0,0
2020-01-01,ST11,12.818164809151853,8.734345362509588,1,0,0
2020-02-01,ST11,13.954514205395434,9.639294046119293,1,0,0
2020-03-01,ST11,14.887840296720332,10.805471284699877,1,0,0
2020-04-01,ST11,16.194711340588764,11.48423510330983,1,0,0
2020-05-01,ST11,16.491016899693,11.297854508990124,1,0,0
2020-06-01,ST11,17.300757195529535,11.799818585108499,1,0,0
2020-07-01,ST11,16.47291260129745,11.566315810180821,1,0,0
2020-08-01,ST11,17.439544279141828,12.655753872680696,1,0,1
2020-09-01,ST11,22.747327215700516,15.947961072080362,1,1,0
2020-10-01,ST11,20.54884705387703,14.838638776243842,1,1,0
2020-11-01,ST11,22.553097273387873,15.982779459158792,1,1,1
2020-12-01,ST11,13.367341496070937,9.49552744220562,1,0,0
2021-01-01,ST11,13.632378512046168,9.337098043081717,0,0,0
2021-02-01,ST11,15.864585431875737,11.373562920866497,0,0,1
2021-03-01,ST11,17.511950724234975,12.240961892706506,0,0,1
2021-04-01,ST11,16.3898464191029,11.732961102753059,0,0,0
2021-05-01,ST11,15.891318045232744,11.000942874409715,0,0,0
2021-06-01,ST11,19.452323224298464,13.737464454950988,0,0,1
2021-07-01,ST11,16.569269471927406,11.742216876104504,0,0,0
2021-08-01,ST11,16.14786925023846,11.328573649079765,0,0,0
2021-09-01,ST11,14.621968492136553,10.373027504371414,0,0,0
2021-10-01,ST11,14.538392287404184,10.176449718313963,0,0,0
2021-11-01,ST11,13.395074591854721,9.304018238133727,0,0,0
2021-12-01,ST11,13.475339946668381,9.787360065075424,0,0,0
2022-01-01,ST11,13.58202515011561,9.758461515744392,1,0,0
2022-02-01,ST11,15.220519515569212,10.54799411367514,1,0,0
2022-03-01,ST11,17.845858245005395,12.701266173116185,1,0,1
2022-04-01,ST11,16.292633255646034,11.29515138810946,1,0,0
2022-05-01,ST11,18.776727881684092,12.900483777716321,1,0,1
2022-06-01,ST11,17.043671707459136,12.241964992602826,1,0,0
2022-07-01,ST11,19.35861602801216,13.158747641375948,1,0,1
2022-08-01,ST11,16.19542989286889,11.608318905259607,1,0,0
2022-09-01,ST11,22.80663904279094,15.968370268254281,1,1,0
2022-10-01,ST11,22.077480467111403,15.470634657476863,1,1,0
2022-11-01,ST11,20.44200868339467,14.503342660311105,1,1,0
2022-12-01,ST11,15.066059361899573,10.725530391126059,1,0,1
2023-01-01,ST11,13.258853340495005,9.176318057793534,0,0,0
2023-02-01,ST11,14.929584917917197,10.657061902366673,0,0,0
2023-03-01,ST11,16.481282483599532,11.624508570525304,0,0,0
2023-04-01,ST11,16.888306424579604,11.586086392466486,0,0,0
2023-05-01,ST11,17.994205457702368,12.6198630314254,0,0,0
2023-06-01,ST11,17.067729615222188,12.342713558973223,0,0,0
2023-07-01,ST11,17.406026964089936,12.6597032464618,0,0,0
2023-08-01,ST11,17.88820062939128,12.768891088237215,0,0,1
2023-09-01,ST11,15.590159657912967,10.709921793218117,0,0,0
2023-10-01,ST11,15.117119525693157,10.742605394639186,0,0,0
2023-11-01,ST11,14.145906303212666,10.124161686571918,0,0,0
2023-12-01,ST11,13.280129871726906,9.48113705820178,0,0,0
2024-01-01,ST11,13.581741236653029,9.707792906629416,1,0,0
2024-02-01,ST11,14.23651727622234,10.091311341936844,1,0,0
2024-03-01,ST11,16.053643674075015,11.280911374924342,1,0,0
2024-04-01,ST11,19.59006961946974,13.61818863211778,1,0,1
2024-05-01,ST11,18.22543875739209,12.338765024449037,1,0,0
2024-06-01,ST11,16.77595079973328,11.88576802088541,1,0,0
2024-07-01,ST11,18.303410964948007,12.928408195725002,1,0,0
2024-08-01,ST11,19.1205527430785,13.605567778346108,1,0,1
2024-09-01,ST11,22.995098643370618,15.749228679366796,1,1,0
2024-10-01,ST11,22.20234920130013,15.825798538985687,1,1,0
2024-11-01,ST11,21.793108077289574,15.96642971182891,1,1,0
2024-12-01,ST11,15.792314403779587,11.130806845492359,1,0,1
2025-01-01,ST11,13.795992921834737,9.696544698847836,0,0,0
2025-02-01,ST11,15.359453972768694,10.87555595903769,0,0,0
2025-03-01,ST11,15.036089573357021,11.011290545581458,0,0,0
2025-04-01,ST11,16.938063141876082,11.675625826218688,0,0,0
2025-05-01,ST11,18.388288370264164,12.992799945228867,0,0,0
2025-06-01,ST11,18.07313914130173,12.515024501255889,0,0,0
2025-07-01,ST11,17.55968136591549,12.22191383218625,0,0,0
2025-08-01,ST11,17.596226525456352,12.37053790035591,0,0,0
2025-09-01,ST11,16.662736086001978,12.041874858807669,0,0,0
2025-10-01,ST11,17.432316967594904,12.709344861332784,0,0,1
2025-11-01,ST11,16.44867656684255,11.679012505698603,0,0,1
2025-12-01,ST11,14.764642506167467,10.311918799067847,0,0,0
2017-01-01,ST12,12.222417536986665,8.397986830047708,0,0,0
2017-02-01,ST12,12.577517546410242,8.884144460279115,0,0,0
2017-03-01,ST12,13.446445995652374,9.148672790316875,0,0,0
2017-04-01,ST12,15.576707649451512,10.742009157949385,0,0,1
2017-05-01,ST12,14.958467627117146,10.366506111457312,0,0,0
2017-06-01,ST12,15.163678534412098,10.797075884489027,0,0,0
2017-07-01,ST12,15.334584538665624,10.52474129394746,0,0,0
2017-08-01,ST12,14.858917594437973,10.456639690443625,0,0,0
2017-09-01,ST12,14.629415031542466,10.350320945105944,0,0,1
2017-10-01,ST12,13.033303398017512,8.987856168527731,0,0,0
2017-11-01,ST12,12.957315790763632,8.90915712690942,0,0,1
2017-12-01,ST12,11.934310366107919,8.186259028690857,0,0,0
2018-01-01,ST12,12.803256776423824,8.79525478107838,1,0,0
2018-02-01,ST12,13.34572916140915,9.372494501918993,1,0,0
2018-03-01,ST12,14.24724761675388,9.882995623321106,1,0,0
2018-04-01,ST12,16.05099114246721,11.135160633949669,1,0,1
2018-05-01,ST12,16.659167378804266,11.244076616319374,1,0,1
2018-06-01,ST12,16.224114322285864,10.985778617326499,1,0,0
2018-07-01,ST12,16.15412429932837,11.632387908691873,1,0,0
2018-08-01,ST12,15.549249373763603,10.698375213592525,1,0,0
2018-09-01,ST12,18.59583751637198,12.641226107679602,1,1,0
2018-10-01,ST12,18.13745649011633,12.88213688995698,1,1,0
2018-11-01,ST12,17.740921503456892,12.318924246996781,1,1,1
2018-12-01,ST12,12.964023591903008,9.05500126211183,1,0,0
2019-01-01,ST12,13.105119740903929,9.023935822316167,0,0,0
2019-02-01,ST12,13.775476364009975,9.451169081582107,0,0,0
2019-03-01,ST12,14.269590611073001,9.819553166137142,0,0,0
2019-04-01,ST12,15.840982108332694,10.635509967932416,0,0,0
2019-05-01,ST12,17.590157611609566,12.124422317355405,0,0,0
2019-06-01,ST12,16.307414323536875,11.326730272810007,0,0,0
2019-07-01,ST12,16.340185431217726,11.700255392594329,0,0,0
2019-08-01,ST12,15.493858164125566,10.716713913728531,0,0,0
2019-09-01,ST12,14.64230805624444,9.638342510031869,0,0,0
2019-10-01,ST12,14.659436944135576,10.10312901737399,0,0,0
2019-11-01,ST12,13.125244554935596,9.559367687627438,0,0,0
2019-12-01,ST12,13.007028882535149,9.136808838431755,0,0,0
2020-01-01,ST12,12.83401888434601,8.718010108738067,1,0,0
2020-02-01,ST12,13.856112088763956,9.680577950831921,1,0,0
2020-03-01,ST12,14.352721160873868,9.763299767050084,1,0,0
2020-04-01,ST12,16.387972367245172,11.009302301114165,1,0,0
2020-05-01,ST12,18.209865584351046,12.486076062617947,1,0,0
2020-06-01,ST12,16.905587984637947,11.69446252922042,1,0,0
2020-07-01,ST12,16.05267395099886,10.669142514014487,1,0,0
2020-08-01,ST12,16.712019570742385,11.274225004100414,1,0,0
2020-09-01,ST12,19.69941658709295,13.605009620189572,1,1,0
2020-10-01,ST12,19.45352327494529,13.322756669307962,1,1,0
2020-11-01,ST12,17.93989808439358,12.485085327167809,1,1,0
2020-12-01,ST12,13.407674588162333,9.032925803915825,1,0,0
2021-01-01,ST12,13.88194577448775,9.72220790940762,0,0,0
2021-02-01,ST12,15.016361125319833,10.123128686436072,0,0,0
2021-03-01,ST12,15.557590672155625,11.095255040463956,0,0,0
2021-04-01,ST12,16.403573501294872,10.937790595239248,0,0,0
2021-05-01,ST12,17.287315865131195,11.675843606704156,0,0,0
2021-06-01,ST12,17.019249488131766,11.849671721315564,0,0,0
2021-07-01,ST12,17.698062485066906,12.627036408363347,0,0,0
2021-08-01,ST12,15.938519770776242,11.074689382184278,0,0,0
2021-09-01,ST12,15.720381543058304,10.976917895906892,0,0,0
2021-10-01,ST12,15.360870630045328,10.610206904159424,0,0,0
2021-11-01,ST12,14.487526800664348,9.798103349001586,0,0,0
2021-12-01,ST12,14.389142711590374,9.838125376834395,0,0,0
2022-01-01,ST12,14.408937799237638,9.708038848458097,1,0,0
2022-02-01,ST12,15.7197331464794,10.576687393093785,1,0,0
2022-03-01,ST12,17.711593517255498,12.327896037768806,1,0,1
2022-04-01,ST12,17.45077598814665,11.778864450901356,1,0,0
2022-05-01,ST12,18.483602536332775,12.844261072572449,1,0,0
2022-06-01,ST12,18.70703055367089,12.580655839590314,1,0,0
2022-07-01,ST12,17.843496026389104,12.393741203144874,1,0,0
2022-08-01,ST12,16.70791184303426,11.423846995715392,1,0,0
2022-09-01,ST12,22.717769089384277,16.127624871741464,1,1,1
2022-10-01,ST12,20.45431946483461,14.21488932261866,1,1,0
2022-11-01,ST12,19.793657820859195,14.005065848061633,1,1,0
2022-12-01,ST12,14.200370089491148,9.6569908876794,1,0,0
2023-01-01,ST12,14.51210666458676,10.031677631025456,0,0,0
